MolID,A2_pore/wt,A2_pd3-pore/wt,BalabanJ,BertzCT,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,qed,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
DP-0000273,2.189595,2.327746,1.686,1376.519,28.386,18.428,21.34,12.487,10.256,7.88,5.81,21.34,12.487,10.256,7.88,5.81,95.669,34.424,0,0,25.309,6.924,0,5.734,14.211,39.916,0,544.181,1.154,1.846,2.487,0.444,-3.39,39,514.293,374870204.1,27.187,9.662,4.112,222.081,13.651,0.507,13.651,0.202,0.045,0.202,-2.225,-0.507,-0.715,130.455,544.533,8,12,2,1,3,2,0,2,11,6,12,0,5,0,1,1,208,45.477,14.384,0,0,0,12.133,12.99,29.532,42.429,41.602,17.857,5.783,0,0,5,59.861,0,0,0,62.431,13.717,51.58,0,17.249,17.35,10.471,86.74,20.689,0,68.839,18.199,0,0,0,0,17.249,0,207.69,17.078,39.764,53.798,0.362,-3.709,3.902,-4.715,0.61,1.327,0,0.221,0,3,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24,0.91,0,0.42,0.7,4190,7091.01,10144.26,4.56,0.15
DP-0000274,0.962815,1.037757,1.112,1701.849,29.673,20.676,24.3,15.239,12.931,10.279,8.262,24.3,15.239,12.931,10.279,8.262,35.545,24.277,25.931,28.638,27.673,4.9,42.474,35.678,4.737,19.49,0,582.271,1.186,2,2.814,0.424,-3.99,43,546.393,10186305265,26.624,9.253,3.792,248.816,14.178,0.361,14.178,0.28,0.201,0.28,-2.037,-0.361,0.574,157.109,582.681,4,10,1,4,5,2,1,3,5,4,10,0,4,0,3,3,222,25.207,24.02,0,0,0,48.541,42.522,42.059,13.592,24.043,0,17.539,11.818,0,8,29.127,0,20.101,5.918,62.369,20.137,77.494,0,0,34.198,10.217,87.511,31.962,5.918,36.456,60.804,0,16.476,0,0,0,0,119.41,6.235,49.282,16.137,3.682,-3.693,14.249,6.461,2.544,2.103,0,0.359,0,1,0,0,0,1,1,0,0,0,3,3,0,0,0,2,3,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.43,0.96,0,0.26,0.88,3275,11531.91,13166.8,5.05,0.19
DP-0000275,1.031768,1.17035,1.626,896.38,20.637,13.058,14.44,8.295,6.537,4.421,3.06,14.44,8.295,6.537,4.421,3.06,41.401,43.864,6.066,10.633,4.9,0,0,15.931,0,31.137,0,408.125,1.107,1.786,2.464,0.438,-2.63,28,392.198,1435297.157,20.113,7.414,4.106,154.484,13.707,0.451,13.707,0.451,0.013,0.354,-4.635,-0.354,1.3,81.754,408.326,3,6,0,1,1,1,1,2,4,1,12,0,4,0,0,0,152,15.201,4.795,13.171,13.171,10.197,0,11.63,25.577,19.007,5.817,17.459,11.732,0,6.176,3,36.871,0,19.664,0,38.149,6.545,46.797,0,0,5.907,5.734,38.158,30.481,17.452,23.633,12.133,0,0,0,26.342,0,0,78.66,79.366,13.706,6.623,3.619,-4.964,0.502,-4.875,-0.226,0,0,0.612,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.63,0.99,0.001,0.15,0.92,1269.99,8578.06,9202.95,4.91,0.11
DP-0000352,1.321223,0.786026,2.004,963.288,18.585,12.38,14.673,8.699,7.103,5.295,3.764,14.673,8.699,7.103,5.295,3.764,22.779,18.035,30.043,19.156,11.097,4.567,11.824,7.048,4.737,19.086,0,361.144,1.385,2.077,2.731,0.444,-2.61,26,341.213,825393.74,16.837,5.98,2.438,148.732,14.975,0.545,14.975,0.198,0.009,0.198,-1.563,-0.545,-1.208,91.536,361.373,1,7,0,2,2,1,1,2,6,1,8,0,2,0,1,1,138,29.005,4.795,4.39,0,0,0,12.99,6.197,61.704,12.294,16.996,0,0,0,4,23.928,0,4.567,0,12.966,44.733,33.867,0,5.75,22.56,25.072,50.37,0,5.817,23.324,17.058,0,10.903,0,10.078,5.75,0,79.04,22.504,27.159,11.322,-0.413,-1.812,0.949,1.284,5.248,2.093,0,0.726,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.47,0.97,0.001,0.23,0.84,1065.99,3985.14,4747.34,3.79,0.1
DP-0000375,1.510137,0.803395,2.244,825.411,16.56,11.024,12.842,7.672,5.619,4.256,3.04,12.842,7.672,5.619,4.256,3.04,22.779,5.386,17.749,32.245,6.197,10.633,11.824,5.317,0,19.086,0,319.133,1.348,2.043,2.652,0.375,-2.41,23,301.192,179503.578,15.484,6,2.676,131.684,14.489,0.545,14.489,0.198,0.068,0.198,-1.546,-0.545,-1.093,82.043,319.336,2,6,0,1,1,1,1,2,5,1,7,0,3,0,1,1,122,24.685,4.795,4.39,0,0,0,19.056,18.128,48.916,5.817,5.429,0,0,0,3,19.608,0,4.567,0,13.468,31.079,39.934,0,0,22.56,20.752,36.715,6.545,5.817,17.282,23.124,0,10.903,0,10.078,0,0,81.98,16.129,25.312,13.341,-0.164,-2.051,2.782,1.27,5.549,0,0,0.779,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.52,0.98,0.001,0.2,0.86,806.06,3460.11,4024.66,3.71,0.09
DP-0000481,1.585366,NaN,1.94,871.421,15.579,10.56,11.547,6.54,4.638,3.073,1.999,12.364,8.023,6.321,4.443,3.041,10.023,4.895,11.505,5.687,23.011,18.199,30.332,9.821,5.734,8.418,0,314.084,0.955,1.636,2.318,0,-2.8,22,300.258,145235.924,14.151,5.531,2.793,127.803,12.401,0.399,12.401,0.263,0.141,0.263,-3.697,-0.399,2.255,85.227,314.37,3,6,0,0,0,2,1,3,5,2,7,0,4,0,0,0,112,5.734,4.722,13.1,5.099,0,18.199,36.398,11.754,16.78,5.818,0,0,10.023,0,3,8.418,0,9.78,0,4.895,10.456,66.861,0,5.687,21.529,10.456,18.198,10.023,0,0,71.756,0,5.687,0,11.505,0,0,90.01,28.858,0.141,4.148,6.851,0.364,16.882,1.536,0,-3.697,0,0.723,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.41,0.94,0.001,0.3,0.84,947.94,2946.17,3497.1,3.5,0.17
DP-0000485,1.10728,0.803831,2.226,653.345,13.88,9.009,10.069,5.255,3.621,2.28,1.3,10.885,6.738,5.303,3.624,2.258,10.023,10.844,11.437,0,43.769,0,0,14.69,10.471,8.418,0,280.063,1.158,1.737,2.263,0.091,-2.35,19,268.213,18853.686,13.09,5.105,3.104,110.057,12.004,0.494,12.004,0.264,0.03,0.264,-3.721,-0.494,0.868,70.247,280.309,3,7,0,0,0,1,1,2,6,2,8,0,4,0,0,0,100,10.471,0,23.108,0,0,0,24.265,5.687,24.399,0,5.75,5.948,10.023,0,2,13.155,0,9.968,0,4.895,17.566,36.659,0,5.75,21.659,15.193,25.496,10.023,0,0,41.555,0,0,0,11.636,5.75,0,107.2,31.148,7.738,0,5.986,0.41,5.815,2.738,0,-2.252,0,0.805,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34,0.95,0.001,0.31,0.79,854.17,2199.13,2771.2,3.3,0.15
DP-0000490,1.023952,1.106786,2.331,675.919,14.044,8.865,10.583,5.573,4.149,2.398,1.598,11.4,7.057,5.831,3.742,2.542,10.023,10.844,17.075,0,24.265,19.914,0,14.69,5.734,8.418,0,278.084,1.053,1.579,2.105,0.167,-2.15,19,264.225,14228.351,13.286,4.848,3.195,111.308,12.104,0.399,12.104,0.264,0.064,0.264,-3.694,-0.399,1.476,73.169,278.337,3,6,0,0,0,1,1,2,5,2,7,0,3,0,0,0,100,5.734,0,23.108,0,0,0,44.179,17.075,4.895,0,0,5.948,10.023,0,2,8.418,0,9.968,0,18.743,10.456,41.72,0,0,21.659,10.456,18.386,10.023,13.847,11.388,35.227,0,0,0,11.636,0,0,97.97,26.552,8.188,0,7.417,0.064,7.676,0,3.547,-3.694,0,0.829,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31,0.94,0.001,0.33,0.8,804.05,1938.15,2421.44,3.13,0.18
DP-0000492,2.016371,1.516497,2.289,561.311,11.596,7.577,8.122,4.357,3.012,1.844,1.095,9.755,6.719,5.589,4.017,2.883,10.023,4.895,10.819,0,41.799,5.38,0,9.706,5.734,8.418,0,255.014,1.25,1.938,2.5,0,-1.6,16,246.252,5649.477,10.903,4.106,2.312,96.999,11.826,0.399,11.826,0.263,0.164,0.263,-3.558,-0.399,1.526,63.777,255.324,3,5,0,0,0,1,1,2,5,2,7,0,3,0,0,0,84,5.734,4.722,13.402,0,11.337,0,24.265,17.264,4.895,0,5.132,0,10.023,0,2,8.418,0,4.984,0,4.895,10.456,35.842,0,0,32.179,10.456,13.402,10.023,0,0,40.738,0,0,0,10.819,0,11.337,85.08,26.024,4.012,2.04,6.002,0,5.976,1.533,0,-3.558,1.222,0.814,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.51,0.98,0.002,0.21,0.88,453.84,1955.5,2225.85,3.07,0.11
DP-0000498,2.00727,2.063205,2.328,659.342,13.336,8.399,9.914,5.164,3.834,2.514,1.29,10.731,6.604,5.438,3.788,2.264,10.023,10.78,16.945,0,24.265,13.847,0,9.879,10.257,8.418,0,266.06,1.222,1.833,2.333,0.182,-2.02,18,254.206,11425.169,12.437,4.338,2.303,104.834,11.979,0.539,11.979,0.125,0.004,0.125,-3.804,-0.539,2.268,67.036,266.302,2,6,0,0,0,1,1,2,5,1,7,0,3,0,0,0,96,14.979,0,8.418,0,0,5.157,43.676,5.687,16.474,10.023,0,0,0,0,2,12.941,0,5.157,0,18.743,5.734,40.245,0,0,21.595,5.734,13.574,10.023,13.847,11.257,33.684,0,4.722,0,11.572,0,0,100.29,32.427,0.06,3.655,7.201,0.004,5.793,0,3.414,-3.804,0,0.859,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26,0.93,0.001,0.38,0.78,783.65,1610.07,2061.96,2.96,0.22
DP-0000499,0.99859,1.021157,2.336,709.173,15.458,9.941,11.4,5.798,3.957,2.503,1.496,12.216,7.281,5.639,3.874,2.488,10.023,22.604,5.687,0,44.551,0,0,14.69,15.207,8.418,0,310.074,1.095,1.762,2.333,0.167,-2.55,21,296.223,45765.694,14.851,5.834,3.51,121.535,12.218,0.481,12.218,0.321,0.01,0.321,-3.787,-0.481,0.877,76.799,310.335,3,8,0,0,0,1,1,2,7,2,9,0,5,0,0,0,112,15.207,4.722,8.418,9.968,0,0,24.265,11.754,19.115,0,5.818,5.88,10.023,6.01,2,17.892,0,9.968,0,4.895,24.675,30.332,0,11.89,21.529,19.929,32.605,10.023,0,0,35.227,0,0,0,11.505,11.89,0,116.43,36.591,7.841,0,6.001,0.215,7.119,0,0,-1.016,0,0.787,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26,0.92,0.001,0.39,0.79,1120.88,2348.67,2963.72,3.29,0.24
DP-0000548,0.864882,0.553219,1.443,1368.583,22.731,15.24,17.398,10.22,8.052,6.136,4.461,18.214,11.099,9.357,7.312,5.612,28.601,10.76,60.474,6.066,16.662,17.557,11.824,0,8.834,19.49,4.39,461.106,1.281,2,2.594,0.381,-3.05,32,441.311,16041550.92,20.831,7.522,3.231,184.559,15.037,0.545,15.037,0.519,0.038,0.519,-1.549,-0.545,-0.112,111.659,461.471,1,9,0,2,2,1,2,3,9,1,11,0,4,0,1,1,168,33.102,4.795,9.185,0,0,11.762,25.98,5.386,59.316,12.362,11.189,5.76,0,5.822,5,28.026,0,4.567,0,30.792,31.079,55.874,0,0,34.322,26.158,36.715,6.545,12.741,34.176,35.582,0,10.903,0,10.078,0,11.762,113.16,26.77,38.525,11.804,-0.237,-1.845,2.764,0,6.606,0,1.28,0.573,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.61,0.99,0.001,0.15,0.92,1590.5,9802.44,10658.99,4.99,0.11
DP-0000551,1.551515,1.761111,2.004,960.391,18.585,12.38,14.496,8.927,7.254,5.627,4.211,14.496,8.927,7.254,5.627,4.211,22.779,17.532,43.556,18.051,6.197,4.567,11.824,0,0,24.193,0,359.141,1.308,2,2.654,0.474,-2.41,26,339.217,825393.74,17.026,6.088,2.493,149.017,14.999,0.545,14.999,0.198,0.005,0.198,-1.547,-0.545,0.972,92.982,359.377,1,6,0,2,2,1,1,2,6,1,7,0,2,0,1,1,138,24.475,4.795,4.39,0,0,0,38.673,36.278,28.841,5.817,5.429,0,0,0,4,19.398,0,4.567,0,44.753,17.989,39.431,0,0,22.56,15.435,34.836,6.421,5.817,48.149,17.058,0,10.903,0,10.078,0,0,85.6,16.765,25.804,21.135,0.694,-2.063,1.16,3.454,3.049,0,0,0.864,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52,0.98,0.001,0.2,0.85,1007.61,4344.53,5087.19,3.92,0.08
DP-0000552,1.129856,0.731188,2.186,930.048,16.516,10.832,12.519,7.446,6.466,4.77,3.266,12.519,7.446,6.466,4.77,3.266,28.318,18.035,16.83,18.908,6.197,4.567,6.924,5.734,4.737,19.086,0,318.102,1.522,2.217,2.826,0.375,-2.41,23,303.184,269874.827,14.199,4.319,1.828,129.822,14.638,0.545,14.638,0.198,0.001,0.198,-1.568,-0.545,-0.311,76.503,318.304,3,6,1,1,2,1,1,2,5,1,7,0,2,1,0,1,120,24.939,4.795,4.39,0,0,0,12.99,19.038,34.041,17.963,11.178,0,0,0,4,24.762,0,4.567,0,31.346,6.607,39.431,0,5.75,16.872,21.006,17.143,5.539,5.817,41.729,17.058,0,10.903,0,4.39,5.75,0,99,22.039,23.583,11.204,3.121,-1.831,0.925,2.77,2.107,0,0,0.821,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.39,0.96,0.001,0.28,0.78,945.03,2659.67,3406.22,3.4,0.08
DP-0000553,2.049565,1.891304,1.729,1048.298,20.284,13.99,16.319,10.242,8.43,6.619,5.081,16.319,10.242,8.43,6.619,5.081,22.779,11.428,28.913,38.897,25.794,4.567,4.9,5.317,4.737,14.696,4.39,401.175,1.31,2.103,2.759,0.524,-2.61,29,377.246,7887117.993,18.421,6.725,2.885,166.611,15.315,0.545,15.315,0.198,0.028,0.198,-1.547,-0.545,0.01,102.837,401.438,2,7,1,2,3,1,1,2,6,1,8,0,4,1,2,3,154,29.422,4.795,4.39,0,0,0,31.75,24.701,42.635,11.729,16.996,0,0,0,5,24.345,0,4.567,5.918,37.767,31.644,33.867,0,5.75,22.56,25.489,43.322,0,11.735,42.083,17.058,0,10.903,0,10.078,5.75,0,91.21,22.742,26.234,13.826,-0.331,-1.279,1.694,5.391,2.582,1.474,0,0.779,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.48,0.98,0.001,0.22,0.86,1304.84,5080.92,5942.16,4.04,0.11
DP-0000555,1.609213,1.299775,1.971,1150.53,20.706,13.846,15.745,9.274,7.271,5.355,3.667,15.745,9.274,7.271,5.355,3.667,28.596,5.386,29.981,25.353,33.732,6.066,4.9,7.048,0,23.476,0,399.139,1.103,1.759,2.379,0.238,-3.26,29,380.245,3652617.372,19.074,7.288,3.468,164.752,14.892,0.545,14.892,0.198,0.072,0.198,-1.653,-0.545,-0.033,102.625,399.397,1,6,0,1,1,2,1,3,5,1,8,0,3,0,1,1,150,24.268,4.795,8.781,0,0,0,36.398,17.27,55.964,11.634,5.429,0,0,0,4,23.582,0,4.567,0,0,38.127,70.016,0,5.687,22.56,20.335,43.763,0,11.634,10.358,47.39,0,16.59,0,14.468,0,0,69.81,29.7,27.319,11.372,-0.265,-2.694,7.998,1.142,3.024,2.071,0,0.672,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0.91,0,0.41,0.66,2614.62,4176.04,6360.61,4.16,0.1
DP-0000556,0.779481,0.99974,2.031,983.304,19.292,12.918,15.328,9.169,7.382,5.355,3.949,15.328,9.169,7.382,5.355,3.949,22.779,17.178,30.335,25.453,13.307,4.567,4.9,12.241,4.737,14.696,4.39,375.159,1.407,2.148,2.741,0.474,-2.61,27,353.224,2352395.216,17.786,6.525,2.934,154.887,15.097,0.545,15.097,0.198,0.012,0.198,-1.555,-0.545,-0.38,95.787,375.4,2,7,1,1,2,1,1,2,6,1,8,0,4,1,1,2,144,29.422,4.795,4.39,0,0,0,25.832,12.239,49.18,11.729,16.996,0,0,0,4,24.345,0,4.567,0,31.849,31.644,33.867,0,5.75,22.56,25.489,43.322,0,5.817,36.165,17.058,0,10.903,0,10.078,5.75,0,91.21,22.423,25.977,13.604,-0.413,-1.85,1.528,3.056,4.224,1.45,0,0.787,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4,0.96,0.001,0.27,0.83,1301.46,3978.3,4799.64,3.78,0.15
DP-0000558,1.324478,1.130719,2.429,746.762,13.569,9.113,10.135,5.796,4.168,3.135,2.187,10.135,5.796,4.168,3.135,2.187,11.398,17.743,23.56,0,12.263,10.633,6.924,0,9.474,14.696,0,260.056,1.368,2.053,2.684,0.231,-2.5,19,250.145,32524.736,11.583,4.012,1.64,107.341,12.107,0.545,12.107,0.231,0.097,0.231,-1.48,-0.545,0.114,64.336,260.225,0,6,0,1,1,1,1,2,6,0,6,0,2,0,0,0,98,23.942,4.795,0,0,0,0,12.99,18.808,22.436,0,16.928,6.793,0,0,3,19.375,0,4.567,0,13.468,6.793,34.116,0,11.499,16.872,20.009,17.329,6.545,0,17.282,23.124,0,10.903,0,0,11.499,0,80.59,12.13,23.094,11.272,-0.312,-0.482,3.195,1.294,2.476,0,0,0.765,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.41,0.97,0.001,0.26,0.78,654.36,1949.91,2502.61,3.2,0.06
DP-0000559,1.610322,2.016489,1.834,927.752,18.422,12.49,14.756,9.175,7.209,5.572,3.819,14.756,9.175,7.209,5.572,3.819,22.779,11.428,11.204,45.565,17.163,10.633,4.9,6.924,0,19.086,0,359.165,1.308,2,2.577,0.474,-2.41,26,337.225,1655411.28,17.026,6.391,2.858,149.983,14.785,0.545,14.785,0.198,0.109,0.198,-1.519,-0.545,-0.436,94.218,359.401,1,6,1,1,2,1,1,2,5,1,7,0,4,1,1,2,138,24.268,4.795,4.39,0,0,0,31.898,17.625,55.461,5.817,5.429,0,0,0,4,19.191,0,4.567,0,25.807,37.624,39.934,0,0,22.56,20.335,43.26,0,5.817,36.165,23.124,0,10.903,0,10.078,0,0,69.81,16.589,27.272,11.399,0.006,-1.998,3.063,3.212,6.624,0,0,0.804,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.48,0.97,0.001,0.22,0.85,1152.14,4474.1,5248.27,4.01,0.11
